821,567,36,1457.50,0
338,852,36,221.64,0
545,691,48,3554.18,0
348,932,24,2151.95,0
58,666,11,1006.29,0
541,926,16,218.60,0
969,336,33,60.17,0
902,526,43,2038.67,0
109,377,35,1951.70,0
670,58,30,1473.02,0
780,124,19,946.91,0
376,493,42,4034.99,0
959,844,50,1556.07,0
537,492,6,141.67,0
920,117,46,3911.57,0
806,68,44,3695.24,0
260,313,39,2749.01,0
632,977,9,888.04,0
949,541,6,265.10,0
214,816,13,765.80,0
890,458,4,343.52,0
84,259,20,1816.08,0
417,313,8,563.90,0
378,831,48,2488.54,0
965,714,41,3460.52,0
707,967,38,2496.83,0
576,685,13,510.53,0
154,603,50,3149.03,0
467,918,45,2705.95,0
486,467,26,494.92,0
75,543,21,1002.81,0
362,485,7,94.33,0
776,279,14,641.99,0
526,694,14,1157.68,0
481,617,5,187.40,0
792,562,24,1962.28,0
887,122,31,1974.15,0
617,867,29,205.80,0
449,831,16,829.51,0
689,119,17,226.48,0
71,513,25,1778.98,0
973,739,42,3226.92,0
693,260,25,490.84,0
105,123,13,712.59,0
504,630,47,475.26,0
161,54,36,1001.46,0
867,325,6,421.27,0
879,978,30,522.94,0
253,439,5,44.13,0
217,995,4,29.59,0
721,365,13,1087.61,0
981,387,44,3401.32,0
427,18,38,3012.44,0
969,162,46,4552.55,0
368,691,30,2221.36,0
771,626,40,473.82,0
594,225,31,2302.91,0
216,280,34,1493.63,0
582,548,26,247.42,0
204,570,8,92.45,0
598,118,10,401.31,0
32,443,38,3323.61,0
151,140,13,1068.43,0
813,680,26,1685.49,0
501,408,25,893.79,0
832,279,5,229.28,0
630,109,8,697.70,0
977,727,14,953.41,0
509,759,30,1168.90,0
126,398,43,1832.92,0
867,810,32,2054.68,0
851,974,29,935.72,0
865,84,10,664.36,0
784,514,40,503.56,0
362,80,39,298.09,0
49,9,29,1917.59,0
674,783,18,912.74,0
700,74,3,92.69,0
357,159,25,1629.10,0
246,265,25,1129.76,0
784,656,2,109.69,0
971,104,45,3313.24,0
161,70,17,885.35,0
447,116,6,529.79,0
117,813,29,2224.25,0
152,592,3,56.54,0
588,362,24,1055.73,0
35,941,8,19.20,0
753,479,32,2348.41,0
62,451,25,478.65,0
987,592,44,829.32,0
304,143,6,428.69,0
213,746,42,2697.62,0
489,866,14,1013.73,0
350,443,32,2798.83,0
135,339,40,3721.24,0
893,596,12,73.18,0
298,982,38,1412.08,0
655,522,39,639.71,0
757,12,3,134.24,0
364,275,46,1513.44,0
886,49,14,1247.58,0
674,576,17,472.40,0
276,353,12,739.21,0
284,420,17,388.06,0
75,271,36,605.15,0
644,114,23,2193.86,0
908,284,13,733.48,0
799,740,36,419.60,0
31,925,31,2697.33,0
576,545,29,1778.43,0
679,342,25,397.66,0
580,767,8,291.44,0
723,390,17,1447.29,0
572,984,2,46.61,0
391,749,1,94.59,0
906,364,27,802.30,0
667,891,11,693.17,0
957,468,16,1203.39,0
815,758,43,4084.33,0
826,329,22,2053.85,0
990,325,33,2316.99,0
328,758,32,3039.50,0
801,565,37,2388.45,0
124,889,17,104.57,0
534,720,14,1387.05,0
929,147,33,1280.58,0
62,527,37,3496.11,0
823,137,7,475.70,0
133,483,20,1250.31,0
668,302,2,171.40,0
729,854,24,984.66,0
44,456,20,898.68,0
154,177,13,292.43,0
969,809,13,194.99,0
500,930,1,14.29,0
413,430,31,2081.83,0
64,815,22,650.44,0
840,926,7,95.64,0
192,905,38,3056.06,0
171,274,34,1434.25,0
864,699,25,793.21,0
736,94,23,914.83,0
638,557,39,985.21,0
611,210,27,1147.04,0
293,570,44,508.46,0
466,899,48,4043.22,0
842,132,45,593.49,0
871,816,8,471.26,0
132,689,46,4427.02,0
311,393,30,1755.07,0
911,322,47,823.28,0
961,35,11,466.15,0
108,523,25,1492.11,0
919,660,15,767.58,0
6,507,21,339.85,0
591,172,12,229.28,0
360,843,26,221.61,0
918,812,5,12.70,0
950,741,37,2438.92,0
777,319,43,2671.18,0
962,928,3,136.52,0
14,994,24,195.46,0
846,605,39,432.53,0
855,90,48,2454.90,0
144,561,7,66.80,0
349,154,17,557.37,0
374,493,8,768.57,0
629,394,23,1665.81,0
841,520,3,5.17,0
213,991,41,2651.12,0
747,185,18,135.84,0
221,451,33,631.82,0
718,179,24,1297.88,0
755,355,42,800.68,0
883,851,16,314.69,0
418,652,17,1662.52,0
530,740,12,139.87,0
476,644,40,1264.32,0
252,724,48,1889.00,0
382,78,15,845.02,0
980,636,4,293.07,0
550,94,13,517.08,0
633,360,5,394.64,0
634,607,34,2147.05,0
791,304,44,3228.87,0
625,283,13,45.95,0
354,467,12,228.42,0
854,412,34,592.17,0
549,924,32,85.16,0
661,373,45,3957.39,0
830,383,39,2860.17,0
68,601,24,723.40,0
62,840,9,368.18,0
530,403,13,901.06,0
804,840,8,327.27,0
649,460,23,93.43,0
170,292,13,167.17,0
614,31,47,3074.25,0
669,244,39,2151.78,0
335,851,5,98.34,0
792,145,18,436.63,0
693,286,38,3724.71,0
849,23,46,1957.69,0
551,514,33,415.44,0
132,13,49,2802.94,0
987,79,4,154.18,0
773,116,35,3090.42,0
374,119,5,66.61,0
511,442,14,567.38,0
490,448,6,183.37,0
20,847,46,4549.08,0
415,649,17,537.51,0
289,622,33,1040.86,0
831,381,27,2207.90,0
854,666,28,2561.46,0
709,2,50,2217.08,0
310,612,9,153.73,0
857,973,44,3597.73,0
79,603,39,2456.25,0
390,263,5,418.09,0
676,768,49,1923.83,0
641,168,43,4250.03,0
741,558,11,522.86,0
185,749,21,1986.44,0
207,998,30,2304.77,0
362,69,16,459.86,0
407,97,16,500.24,0
925,816,43,2533.02,0
359,725,4,247.78,0
726,495,5,476.69,0
159,219,42,2876.72,0
396,856,4,249.42,0
607,908,23,876.26,0
139,13,11,629.23,0
406,418,10,141.59,0
151,65,25,28.92,0
515,144,39,2807.81,0
650,101,43,2034.49,0
517,31,18,1177.37,0
529,950,13,187.38,0
274,883,19,916.92,0
335,257,4,185.21,0
260,353,3,184.80,0
380,410,21,1530.08,0
219,341,26,2512.75,0
506,826,38,1770.55,0
455,606,11,142.32,0
785,105,46,2247.61,0
271,693,35,1833.56,0
187,401,33,1458.23,0
348,563,15,1441.22,0
761,49,19,1693.15,0
88,192,8,534.01,0
458,405,44,570.74,0
336,385,9,839.71,0
317,401,28,1237.29,0
566,983,48,202.96,0
966,97,4,125.06,0
613,691,36,2665.63,0
683,389,10,228.16,0
166,21,16,571.57,0
758,614,47,4378.46,0
846,479,29,2128.25,0
877,33,49,1485.61,0
951,558,24,1140.79,0
258,337,35,2264.91,0
318,461,2,102.03,0
721,32,49,668.23,0
2,809,10,149.99,0
126,520,31,53.40,0
226,914,5,167.35,0
791,578,17,1105.82,0
898,291,32,445.29,0
176,534,31,1273.20,0
885,636,39,2857.40,0
625,537,10,85.17,0
868,791,49,2109.47,0
852,60,10,194.08,0
520,659,3,176.58,0
881,644,30,948.24,0
226,158,30,717.60,0
959,298,3,27.53,0
858,944,30,1320.77,0
241,201,6,215.33,0
527,305,13,941.13,0
121,588,20,243.65,0
136,89,6,410.38,0
413,495,32,3050.80,0
399,674,32,2917.66,0
556,727,40,2724.04,0
997,655,15,429.80,0
669,256,14,1061.33,0
195,832,16,937.90,0
221,318,16,978.58,0
87,768,39,1531.21,0
463,46,6,264.78,0
89,62,33,1532.88,0
96,520,37,63.74,0
298,3,22,1800.99,0
928,284,11,620.63,0
66,546,24,1338.95,0
773,667,10,671.17,0
931,963,9,354.90,0
656,346,37,2823.61,0
600,661,28,2712.14,0
212,760,21,80.47,0
96,300,12,475.56,0
328,17,37,2340.33,0
545,707,4,139.07,0
825,818,32,2331.84,0
833,321,7,423.62,0
539,315,4,314.68,0
149,657,6,89.48,0
819,912,22,270.54,0
949,188,6,433.85,0
502,928,24,1092.15,0
481,412,9,156.75,0
170,177,4,89.98,0
454,162,18,1781.43,0
453,509,6,307.18,0
731,465,19,529.42,0
55,696,36,1697.37,0
958,455,18,676.93,0
634,416,8,135.68,0
851,799,33,2301.96,0
774,498,13,1219.69,0
587,62,47,2183.19,0
170,817,13,905.50,0
767,432,43,176.78,0
865,540,32,643.83,0
641,303,21,1970.64,0
656,247,42,277.40,0
961,691,34,2517.54,0
425,857,34,544.66,0
909,49,18,1604.03,0
528,886,10,559.43,0
13,678,23,2029.73,0
630,790,3,254.63,0
448,810,44,2825.19,0
877,119,42,559.54,0
730,412,43,748.92,0
900,58,29,1423.92,0
38,51,13,680.19,0
358,258,38,3386.75,0
895,890,19,128.89,0
691,10,2,97.92,0
160,593,1,59.80,0
405,486,44,1566.60,0
564,321,1,60.52,0
980,390,17,1447.29,0
740,509,1,51.20,0
246,957,19,773.41,0
41,693,7,366.71,0
928,296,4,17.86,0
632,75,23,289.18,0
818,756,4,281.49,0
285,633,1,31.95,0
510,830,9,127.75,0
174,463,9,120.96,0
923,570,39,450.68,0
304,833,48,1524.71,0
831,805,29,2249.76,0
430,637,9,860.39,0
673,202,15,1082.45,0
469,165,20,328.33,0
554,738,41,2976.38,0
493,851,30,590.05,0
735,942,9,559.04,0
437,265,30,1355.71,0
195,190,2,48.79,0
422,859,50,4629.00,0
773,558,27,1283.39,0
652,913,4,166.30,0
950,406,34,3364.29,0
508,750,48,3505.90,0
557,465,33,919.52,0
730,393,34,1989.08,0
894,34,27,1789.21,0
243,217,1,66.60,0
204,479,11,807.27,0
887,204,45,4087.60,0
399,441,29,1048.46,0
47,554,33,2653.64,0
992,950,25,360.35,0
325,303,22,2064.48,0
447,112,18,808.94,0
654,486,24,854.51,0
966,725,34,2106.13,0
702,484,7,560.31,0
685,413,10,476.33,0
629,418,19,269.03,0
452,106,15,919.84,0
650,114,23,2193.86,0
135,201,2,71.78,0
655,532,13,861.06,0
340,588,17,207.10,0
794,875,35,213.65,0
816,833,37,1175.30,0
807,605,35,388.17,0
613,78,23,1295.70,0
590,163,40,3344.69,0
432,662,18,1153.64,0
428,361,25,497.78,0
914,859,6,555.48,0
739,206,7,619.76,0
827,642,17,785.25,0
661,675,5,300.81,0
357,291,35,487.03,0
431,383,26,1906.78,0
779,905,33,2653.95,0
484,629,1,19.64,0
912,349,19,1788.93,0
884,80,39,298.09,0
312,346,30,2289.41,0
473,611,39,808.68,0
995,956,38,347.02,0
985,675,21,1263.39,0
112,15,47,2414.34,0
531,900,44,1283.32,0
583,894,29,768.81,0
976,418,1,14.16,0
550,803,39,720.84,0
963,217,37,2464.33,0
827,319,4,248.48,0
423,509,3,153.59,0
518,136,25,2108.40,0
676,986,19,982.68,0
211,283,49,173.20,0
710,752,10,967.86,0
542,123,42,2302.21,0
414,381,6,490.64,0
842,621,44,3899.29,0
23,689,33,3175.90,0
672,530,20,1102.45,0
45,110,22,1883.89,0
141,763,20,736.31,0
904,623,10,931.83,0
459,130,4,306.98,0
890,982,22,817.52,0
537,806,8,185.19,0
620,613,29,2672.81,0
602,434,41,582.42,0
526,157,25,732.20,0
326,728,40,3734.42,0
479,613,26,2396.31,0
378,690,34,1680.17,0
392,444,25,101.91,0
719,450,36,3188.72,0
755,818,16,1165.92,0
179,444,49,199.74,0
891,792,14,1262.58,0
486,999,11,198.07,0
554,211,41,2027.46,0
741,59,14,1272.57,0
863,663,6,340.55,0
231,113,38,3295.07,0
183,879,46,2951.42,0
476,546,24,1338.95,0
855,804,14,1053.40,0
157,67,15,1421.47,0
956,675,29,1744.68,0
219,425,29,2174.13,0
531,147,10,388.05,0
315,692,47,2047.70,0
684,112,44,1977.42,0
582,896,10,290.03,0
267,177,18,404.90,0
932,138,18,1426.04,0
858,706,36,1349.75,0
698,561,22,209.93,0
471,741,41,2702.59,0
128,383,27,1980.12,0
194,398,16,682.02,0
976,622,13,410.04,0
256,70,6,312.48,0
628,838,40,2433.16,0
468,321,48,2904.80,0
505,813,40,3067.94,0
652,903,17,1117.76,0
647,279,30,1375.69,0
696,260,44,863.88,0
223,787,1,99.82,0
626,524,34,3304.25,0
530,338,38,2042.69,0
418,668,41,3026.46,0
670,582,39,408.79,0
374,673,37,2986.44,0
754,636,25,1831.67,0
13,792,42,3787.74,0
693,502,10,558.22,0
503,750,25,1825.99,0
955,273,16,665.01,0
753,549,10,469.75,0
678,913,19,789.91,0
658,643,39,260.65,0
947,965,23,2207.87,0
221,358,5,270.54,0
12,683,23,924.09,0
292,548,40,380.65,0
245,889,39,239.91,0
372,300,2,79.26,0
213,328,46,3501.44,0
231,428,32,1410.62,0
135,191,36,1672.66,0
224,703,43,2234.50,0
604,493,7,672.50,0
821,660,24,1228.12,0
744,171,29,381.08,0
146,26,23,1186.71,0
109,605,41,454.71,0
625,953,45,1076.48,0
536,665,12,271.87,0
40,136,20,1686.72,0
480,995,9,66.57,0
485,641,20,758.15,0
132,62,14,650.31,0
40,419,44,3253.39,0
403,261,15,1159.03,0
595,52,21,1595.95,0
555,937,18,1068.71,0
14,196,30,1013.37,0
744,286,3,294.06,0
924,442,17,688.96,0
851,255,8,466.47,0
860,282,46,1647.42,0
61,833,41,1302.36,0
962,503,44,3068.65,0
901,768,34,1334.90,0
439,338,16,860.08,0
419,684,8,266.89,0
975,896,40,1160.12,0
168,504,16,640.04,0
921,905,16,1286.76,0
19,201,23,825.43,0
612,326,25,752.98,0
534,446,24,1810.15,0
900,684,2,66.72,0
657,303,30,2815.20,0
103,87,34,1438.78,0
795,371,33,1833.97,0
214,45,31,958.10,0
592,191,27,1254.49,0
758,694,32,2646.14,0
355,943,24,2208.17,0
481,907,32,2209.87,0
911,184,33,290.48,0
484,514,23,289.55,0
631,990,49,3605.87,0
564,823,5,332.09,0
188,877,25,2277.57,0
758,84,34,2258.81,0
433,240,27,591.77,0
293,903,36,2367.03,0
254,270,15,1103.34,0
679,554,15,1206.20,0
925,326,14,421.67,0
841,358,32,1731.46,0
916,187,38,779.01,0
479,58,27,1325.72,0
570,564,37,1141.29,0
504,683,10,401.78,0
131,420,1,22.83,0
940,359,49,1827.21,0
757,916,23,1201.32,0
340,742,24,782.19,0
604,518,35,3359.33,0
373,895,42,187.20,0
824,426,4,316.86,0
817,606,18,232.89,0
721,265,49,2214.33,0
244,53,8,646.78,0
748,657,4,59.66,0
651,107,14,180.81,0
510,344,17,1110.96,0
550,476,31,1316.18,0
739,266,50,280.41,0
628,139,39,1019.97,0
899,867,2,14.19,0
571,759,17,662.38,0
110,112,49,2202.13,0
68,314,9,211.19,0
960,608,9,408.26,0
273,789,12,462.37,0
757,861,26,1251.64,0
373,457,19,1663.84,0
860,993,4,321.08,0
232,221,4,345.46,0
259,769,47,515.10,0
477,368,14,1008.73,0
528,802,41,2435.65,0
6,147,19,737.30,0
993,119,25,333.06,0
708,152,40,2965.42,0
100,258,17,1515.13,0
826,818,40,2914.79,0
965,417,44,3607.42,0
804,277,41,2672.02,0
937,897,41,3279.76,0
707,905,1,80.42,0
119,687,18,1040.73,0
384,974,10,322.66,0
480,913,50,2078.70,0
571,376,36,176.70,0
142,791,13,559.65,0
247,521,3,117.84,0
182,377,9,501.86,0
589,989,13,991.65,0
898,902,45,930.95,0
587,329,11,1026.93,0
687,519,2,29.82,0
986,809,25,374.97,0
624,494,14,1166.23,0
442,205,14,753.77,0
754,697,47,209.23,0
993,332,27,447.92,0
274,967,8,525.65,0
59,483,36,2250.55,0
548,618,39,1427.49,0
549,828,9,874.12,0
784,55,34,2952.93,0
393,243,37,3677.26,0
618,813,43,3298.03,0
778,546,47,2622.11,0
711,41,24,78.77,0
906,482,18,1113.77,0
640,231,42,3679.01,0
726,486,8,284.84,0
117,286,25,2450.47,0
537,629,21,412.54,0
985,736,40,1611.00,0
683,225,28,2080.05,0
290,240,27,591.77,0
935,359,10,372.90,0
934,527,21,1984.28,0
315,162,41,4057.71,0
785,850,33,1708.41,0
920,362,47,2067.48,0
725,735,31,159.80,0
737,658,11,797.25,0
262,444,39,158.98,0
116,570,48,554.69,0
292,61,32,1889.79,0
856,32,38,518.22,0
899,185,7,52.83,0
624,512,33,1785.45,0
262,554,7,562.89,0
204,439,28,247.13,0
577,326,42,1265.00,0
240,844,41,1275.98,0
192,979,24,784.42,0
696,466,8,163.01,0
676,324,5,42.96,0
312,135,3,123.83,0
644,965,17,1631.90,0
973,785,49,1023.20,0
36,832,8,468.95,0
45,261,7,540.88,0
414,547,4,89.15,0
564,174,47,1823.42,0
377,893,44,1426.90,0
873,819,6,567.94,0
591,510,19,1663.83,0
169,738,38,2758.59,0
63,607,1,63.15,0
210,694,10,826.92,0
734,54,8,222.55,0
941,841,24,764.99,0
669,225,34,2525.77,0
200,590,41,2427.53,0
956,643,5,33.42,0
234,178,46,1481.36,0
716,922,33,2109.49,0
89,790,13,1103.38,0
581,875,49,299.11,0
646,290,24,1942.58,0
823,264,50,4614.44,0
162,154,9,295.08,0
605,10,26,1273.01,0
292,761,37,905.11,0
936,833,18,571.77,0
218,598,49,3665.85,0
653,236,17,643.37,0
902,196,44,1486.28,0
815,541,27,1192.96,0
417,369,7,584.33,0
623,498,2,187.64,0
773,700,16,1341.78,0
978,397,38,1778.54,0
589,289,35,298.40,0
441,369,39,3255.57,0
960,524,27,2623.97,0
734,37,26,1723.01,0
420,471,17,1181.91,0
930,355,43,819.74,0
265,651,49,4163.96,0
970,646,49,786.73,0
278,273,7,290.94,0
67,290,12,971.29,0
6,675,40,2406.46,0
32,758,36,3419.44,0
922,377,40,2230.51,0
795,146,1,12.68,0
519,27,25,380.47,0
902,119,2,26.64,0
158,95,16,33.08,0
603,353,45,2772.04,0
123,243,12,1192.62,0
928,799,28,1953.18,0
457,672,23,1157.85,0
274,293,19,100.46,0
655,622,1,31.54,0
825,523,14,835.58,0
236,741,27,1779.75,0
195,504,41,1640.10,0
114,79,19,732.36,0
437,943,3,276.02,0
595,649,2,63.24,0
578,914,46,1539.66,0
746,627,50,2513.06,0
628,621,38,3367.57,0
760,712,33,285.42,0
540,661,46,4455.65,0
444,996,16,767.37,0
824,99,1,1.29,0
225,11,5,331.15,0
955,699,5,158.64,0
292,652,14,1369.13,0
177,802,27,1603.97,0
225,78,31,1746.38,0
539,730,38,824.30,0
931,687,9,520.36,0
120,170,32,735.21,0
657,49,20,1782.26,0
958,606,15,194.07,0
285,758,1,94.98,0
939,808,26,93.21,0
583,43,20,1779.72,0
465,312,29,2713.34,0
822,290,6,485.65,0
498,119,2,26.64,0
809,30,36,2370.35,0
977,320,34,1372.36,0
495,235,32,1323.40,0
291,964,31,1845.63,0
44,624,32,45.74,0
310,268,6,80.65,0
769,358,4,216.43,0
453,920,16,1317.83,0
470,320,41,1654.90,0
378,460,3,12.19,0
723,698,13,408.60,0
149,729,30,2666.86,0
7,28,28,1903.73,0
276,910,31,728.03,0
682,743,45,557.23,0
654,548,49,466.30,0
220,40,48,2709.69,0
762,709,43,3713.37,0
233,565,25,1613.82,0
924,68,5,419.91,0
517,767,24,874.33,0
752,269,21,654.07,0
757,267,2,89.73,0
726,883,18,868.66,0
561,574,46,638.15,0
331,679,1,62.60,0
192,493,8,768.57,0
92,13,21,1201.26,0
971,730,46,997.84,0
898,508,46,226.50,0
599,960,5,146.24,0
142,475,35,286.88,0
381,981,16,1118.66,0
26,12,11,492.21,0
706,342,30,477.20,0
989,459,15,960.84,0
798,972,30,1204.31,0
124,861,14,673.96,0
798,641,39,1478.40,0
492,929,6,569.02,0
390,879,50,3208.07,0
962,926,46,628.48,0
249,144,31,2231.85,0
389,850,27,1397.79,0
723,767,18,655.74,0
59,302,14,1199.77,0
513,169,39,3324.64,0
683,153,38,3232.66,0
682,897,33,2639.80,0
968,307,1,1.88,0
404,841,40,1274.98,0
290,434,16,227.29,0
891,379,4,247.33,0
895,453,7,9.54,0
201,516,12,817.47,0
1000,954,29,1068.46,0
708,393,12,702.03,0
863,6,5,94.06,0
933,350,42,916.91,0
142,785,35,730.86,0
101,538,50,2304.51,0
116,210,23,977.11,0
710,428,49,2160.02,0
774,470,1,79.12,0
58,386,7,450.06,0
86,713,26,2098.81,0
953,507,43,695.88,0
561,915,19,1530.82,0
456,579,16,1373.92,0
971,913,33,1371.94,0
672,773,8,641.42,0
824,606,27,349.33,0
661,490,15,927.33,0
77,503,43,2998.91,0
267,921,13,21.87,0
443,905,4,321.69,0
353,40,38,2145.17,0
461,716,23,1746.69,0
648,624,22,31.45,0
258,303,5,469.20,0
157,900,42,1224.99,0
634,758,48,4559.25,0
123,259,8,726.43,0
42,560,47,3194.13,0
342,215,32,2280.34,0
588,584,42,1716.22,0
264,55,33,2866.07,0
689,449,16,639.71,0
947,335,13,1054.14,0
3,897,6,479.96,0
706,979,25,817.11,0
26,518,48,4607.08,0
615,567,8,323.89,0
582,929,1,94.84,0
775,687,1,57.82,0
506,676,35,866.53,0
571,583,26,709.02,0
132,974,39,1258.38,0
666,77,34,1852.89,0
951,288,31,1610.72,0
943,196,13,439.13,0
268,788,15,827.80,0
134,313,2,140.97,0
730,545,30,1839.75,0
481,189,39,3268.38,0
812,824,13,733.51,0
456,246,15,1067.02,0
689,924,16,42.58,0
979,175,20,1468.11,0
657,295,14,1329.01,0
252,725,29,1796.40,0
193,548,22,209.36,0
2,776,42,1045.72,0
806,381,46,3761.61,0
858,494,26,2165.86,0
225,149,2,170.57,0
297,150,26,1070.72,0
762,428,43,1895.52,0
740,526,16,758.57,0
349,898,44,2094.04,0
993,914,10,334.71,0
119,369,15,1252.14,0
87,855,7,86.83,0
966,122,33,2101.52,0
31,574,23,319.08,0
201,832,5,293.09,0
764,358,43,2326.65,0
700,415,26,1967.40,0
954,289,13,110.83,0
186,922,31,1981.64,0
144,666,5,457.40,0
312,95,43,88.90,0
25,162,33,3265.96,0
65,481,47,715.64,0
696,793,33,1846.85,0
970,719,48,3301.59,0
681,309,17,772.71,0
216,766,46,447.56,0
628,305,36,2606.20,0
739,943,16,1472.11,0
172,655,32,916.90,0
673,137,48,3261.93,0
723,378,39,2893.13,0
884,519,30,447.37,0
700,476,43,1825.68,0
55,975,30,2884.30,0
741,995,49,362.45,0
632,795,41,3933.77,0
191,706,30,1124.79,0
235,307,46,86.60,0
885,166,47,1166.69,0
454,86,23,488.37,0
639,689,9,866.16,0
33,857,46,736.90,0
841,291,46,640.10,0
15,543,28,1337.08,0
214,654,45,3866.92,0
457,849,12,901.81,0
656,236,37,1400.27,0
123,142,19,1846.71,0
453,732,29,1458.96,0
10,334,30,389.96,0
541,494,24,1999.26,0
798,797,48,3089.06,0
716,274,26,1096.78,0
5,834,50,4382.03,0
839,11,39,2582.98,0
640,239,18,1562.93,0
158,925,35,3045.37,0
175,47,46,1766.99,0
20,23,21,893.73,0
445,215,8,570.08,0
585,244,13,717.26,0
149,89,1,68.40,0
346,338,13,698.81,0
719,161,16,344.51,0
310,454,43,1515.88,0
311,908,17,647.67,0
297,222,37,517.11,0
491,383,41,3006.84,0
703,130,10,767.45,0
229,239,38,3299.51,0
624,585,36,3307.44,0
912,862,2,142.16,0
41,251,26,1793.47,0
186,325,50,3510.59,0
104,279,50,2292.82,0
236,287,35,3436.97,0
111,905,49,3940.71,0
588,672,39,1963.31,0
356,675,1,60.16,0
378,179,50,2703.92,0
224,885,17,1621.76,0
637,111,18,889.47,0
499,369,45,3756.43,0
140,139,30,784.59,0
89,205,41,2207.46,0
970,581,32,2712.64,0
457,947,40,95.82,0
789,728,48,4481.30,0
511,293,3,15.86,0
959,78,42,2366.06,0
453,413,11,523.96,0
799,379,14,865.65,0
998,122,25,1592.06,0
374,2,18,798.15,0
73,713,3,242.17,0
229,886,9,503.48,0
556,550,19,193.02,0
182,364,19,564.58,0
227,700,26,2180.40,0
640,267,26,1166.54,0
4,155,36,187.45,0
450,377,50,2788.14,0
15,12,33,1476.64,0
231,352,42,2486.18,0
805,791,42,1808.11,0
190,802,28,1663.37,0
893,219,27,1849.32,0
748,535,20,550.99,0
70,828,12,1165.50,0
127,413,16,762.12,0
854,178,1,32.20,0
816,670,17,449.90,0
535,888,38,895.13,0
155,913,24,997.78,0
431,720,25,2476.88,0
950,383,22,1613.43,0
333,653,39,3028.42,0
760,965,26,2495.85,0
648,87,8,338.54,0
246,170,2,45.95,0
20,253,46,1791.33,0
979,968,16,569.09,0
22,87,42,1777.32,0
448,135,34,1403.39,0
482,486,30,1068.13,0
327,746,27,1734.18,0
284,142,47,4568.17,0
67,690,13,642.42,0
4,523,16,954.95,0
322,193,1,61.95,0
249,247,18,118.89,0
831,15,48,2465.70,0
716,868,46,3918.53,0
915,488,7,504.09,0
789,173,4,357.57,0
908,10,23,1126.13,0
440,650,48,2668.78,0
343,858,42,1920.28,0
211,810,22,1412.59,0
294,618,4,146.41,0
500,779,19,379.60,0
111,664,36,2525.41,0
81,707,48,1668.85,0
489,726,44,3197.40,0
819,216,2,113.07,0
718,478,28,2637.38,0
864,599,12,682.78,0
658,96,5,211.90,0
465,68,30,2519.48,0
263,512,47,2542.91,0
838,275,47,1546.34,0
